UNITO|YEAR|MONTH|UNAME|PROV|UTMQD|UTMEST|UTMNO|VCMR|CTZ|SERV|MISSION|CNTRY|UTYPE|CTLHQ|STATN|DIAID|CORDS|UNTYPE|RESERVED
V67700|69|11|4/31 INF                      |439|WR|518|590|03|4|W|  |VS|C01|31ST REGT           |VI THANH       |                 |             |18AAA|            
V67700|69|12|4/31 INF                      |439|WR|518|590|03|4|W|  |VS|C01|31ST REGT           |VI THANH       |                 |             |18AAA|            
V67700|70|01|4/31 INF                      |439|WR|518|590|03|4|W|  |VS|C01|31ST REGT           |VI THANH       |                 |             |18AAA|            
V67700|70|02|4/31 INF                      |439|WR|518|590|03|4|W|  |VS|C01|31ST REGT           |VI THANH       |                 |             |18AAA|            
V67700|70|03|4/31 INF                      |439|WR|518|590|03|4|W|  |VS|C01|31ST REGT           |VI THANH       |                 |             |18AAA|            
V67700|70|04|4/31 INF                      |439|WR|518|590|03|4|W|  |VS|C01|31ST REGT           |VI THANH       |                 |             |18AAA|            
V67700|70|05|4/31 INF                      |439|WR|518|590|03|4|W|  |VS|C01|31ST REGT           |VI THANH       |                 |             |18AAA|            
V67700|70|06|4/31 INF                      |444|WS|035|625|02|4|W|  |VS|C01|31ST REGT           |CHI LANG       |                 |             |18AAA|            
V67700|70|07|4/31 INF                      |439|WR|518|811|03|4|W|  |VS|C01|21ST DIV            |VI THANH       |                 |             |18AAA|            
V67700|70|08|4/31 INF                      |439|WR|518|811|03|4|W|  |VS|C01|21ST DIV            |VI THANH       |                 |             |18AAA|            
V67700|70|09|4/31 INF                      |439|WR|518|811|03|4|W|  |VS|C01|21ST DIV            |VI THANH       |                 |             |18AAA|            
V67700|70|10|4/31 INF                      |439|WR|740|778|03|4|W|  |VS|C01|21ST DIV            |VI THANH       |                 |             |18AAA|            
V67700|70|11|4/31 INF                      |439|WR|460|780|03|4|W|  |VS|C01|21ST DIV            |KIEN HUNG      |                 |             |18AAA|            
V67700|70|12|4/31 INF                      |439|WR|215|685|03|4|W|  |VS|C01|21ST DIV            |KIEN LONG      |                 |             |18AAA|            
V67700|71|01|4/31 INF                      |438|WR|093|465|03|4|W|  |VS|C01|21ST DIV            |KIEN AN        |                 |             |18AAA|            
V67700|71|02|4/31 INF                      |438|WR|037|470|03|4|W|  |VS|C01|21ST DIV            |KIEN AN        |                 |             |18AAA|            
V67700|71|03|4/31 INF                      |438|WR|037|470|03|4|W|  |VS|C01|21ST DIV            |KIEN AN        |                 |             |18AAA|            
V67700|71|04|4/31 INF                      |438|WR|063|497|03|4|W|  |VS|C01|31ST DIV            |KIEN AN        |                 |             |18AAA|            
V67700|71|05|4/31 INF                      |439|WR|290|530|03|4|W|  |VS|C01|21ST DIV            |KIEN LONG      |                 |             |18AAA|            
V67700|71|06|4/31 INF                      |438|VR|950|480|03|4|W|  |VS|C01|21ST DIV            |HIEU LE        |                 |             |18AAA|            
V67700|71|07|4/31 INF                      |439|WR|211|682|03|4|W|  |VS|C01|21ST DIV            |KIEN LONG      |                 |             |18AAA|            
V67700|71|08|4/31 INF                      |438|VR|985|477|03|4|W|  |VS|C01|21ST DIV            |HIEU LE        |                 |             |18AAA|            
V67700|71|09|4/31 INF                      |438|VR|985|477|03|4|W|  |VS|C01|21ST DIV            |HIEU LE        |                 |             |18AAA|            
V67700|71|10|4/31 INF                      |438|WR|183|733|03|4|W|  |VS|C01|21ST DIV            |KIEN AN        |                 |             |18AAA|            
V67700|71|11|4/31 INF                      |442|WR|103|065|03|4|W|  |VS|C01|21ST DIV            |CA MAU         |                 |             |18AAA|            
V67700|71|12|4/31 INF                      |439|WR|520|810|03|4|W|  |VS|C01|21ST DIV            |VI THANH       |                 |             |18AAA|            
V67700|72|01|4/31 INF                      |442|WQ|222|938|03|4|W|  |VS|C01|21ST DIV            |DAM DOI        |                 |             |18AAA|            
V67700|72|02|4/31 INF                      |442|WR|130|450|03|4|W|  |VS|C01|31ST REGT           |TAN PHU        |                 |             |18AAA|            
V67900|66|10|1/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |QUAN LONG      |                 |             |18AAA|            
V67900|66|11|1/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |QUAN LONG      |                 |             |18AAA|            
V67900|66|12|1/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |QUAN LONG      |                 |             |18AAA|            
V67900|67|01|1/32 INF                      |442|WR|250|140|03|4|W|  |VS|C01|32D REGT            |TAN THANH      |                 |             |18AAA|            
V67900|67|02|1/32 INF                      |442|WR|250|140|03|4|W|  |VS|C01|PROV                |TAN THANH      |                 |             |18AAA|            
V67900|67|03|1/32 INF                      |442|WR|250|140|03|4|W|  |VS|C01|PROV                |TAN THANH      |                 |             |18AAA|            
V67900|67|04|1/32 INF                      |442|WR|250|140|03|4|W|  |VS|C01|PROV                |TAN THANH      |                 |             |18AAA|            
V67900|67|05|1/32 INF                      |442|WR|250|140|03|4|W|  |VS|C01|PROV                |TAN THANH      |                 |             |18AAA|            
V67900|67|06|1/32 INF                      |442|WR|250|140|03|4|W|  |VS|C01|PROV                |TAN THANH      |                 |             |18AAA|            
V67900|67|07|1/32 INF                      |442|WR|250|140|03|4|W|  |VS|C01|PROV                |TAN THANH      |                 |             |18AAA|            
V67900|67|08|1/32 INF                      |442|WR|250|140|03|4|W|  |VS|C01|PROV REGT           |TAN THANH      |                 |             |18AAA|            
V67900|67|09|1/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|PROV                |THOI BINH      |                 |             |18AAA|            
V67900|67|10|1/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|PROV                |THOI BINH      |                 |             |18AAA|            
V67900|67|11|1/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|AN XUYEN            |THOI BINH      |                 |             |18AAA|            
V67900|67|12|1/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|AX SECTOR           |THOI BINH      |                 |             |18AAA|            
V67900|68|01|1/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|AX SECTOR           |THOI BINH      |                 |             |18AAA|            
V67900|68|02|1/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V67900|68|03|1/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V67900|68|04|1/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V67900|68|05|1/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V67900|68|06|1/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V67900|68|07|1/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V67900|68|08|1/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V67900|68|09|1/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V67900|68|10|1/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V67900|68|11|1/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V67900|68|12|1/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V67900|69|01|1/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|31ST REGT           |BAC LIEU       |                 |             |18AAA|            
V67900|69|02|1/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V67900|69|03|1/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V67900|69|04|1/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V67900|69|05|1/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V67900|69|06|1/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V67900|69|07|1/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V67900|69|08|1/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V67900|69|09|1/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V67900|69|10|1/32 INF                      |442|WR|030|470|03|4|W|  |VS|C01|21ST DIV            |THOI BINH      |                 |             |18AAA|            
V67900|69|11|1/32 INF                      |442|WR|030|470|03|4|W|  |VS|C01|21ST DIV            |THOI BINH      |                 |             |18AAA|            
V67900|69|12|1/32 INF                      |442|WR|165|155|03|4|W|  |VS|C01|21ST DIV            |CA MAU         |                 |             |18AAA|            
V67900|70|01|1/32 INF                      |442|WR|165|155|03|4|W|  |VS|C01|21ST DIV            |CA MAU         |                 |             |18AAA|            
V67900|70|02|1/32 INF                      |442|WR|165|155|03|4|W|  |VS|C01|21ST DIV            |CA MAU         |                 |             |18AAA|            
V67900|70|03|1/32 INF                      |442|WR|165|155|03|4|W|  |VS|C01|21ST DIV            |CA MAU         |                 |             |18AAA|            
V67900|70|04|1/32 INF                      |442|WR|165|155|03|4|W|  |VS|C01|21ST DIV            |CA MAU         |                 |             |18AAA|            
V67900|70|05|1/32 INF                      |442|WR|165|155|03|4|W|  |VS|C01|21ST DIV            |CA MAU         |                 |             |18AAA|            
V67900|70|06|1/32 INF                      |442|VR|900|100|03|4|W|  |VS|C01|21ST DIV            |SONG ONG DOC   |                 |             |18AAA|            
V67900|70|07|1/32 INF                      |443|WR|800|250|03|4|W|  |VS|C01|21ST DIV            |VINH LOI       |                 |             |18AAA|            
V67900|70|08|1/32 INF                      |439|WR|270|470|03|4|W|  |VS|C01|21ST DIV            |TAN PHU        |                 |             |18AAA|            
V67900|70|09|1/32 INF                      |438|WR|070|460|03|4|W|  |VS|C01|21ST DIV            |THOI BINH      |                 |             |18AAA|            
V67900|70|10|1/32 INF                      |442|VQ|962|955|03|4|W|  |VS|C01|21ST DIV            |CAI NUOC       |                 |             |18AAA|            
V67900|70|11|1/32 INF                      |442|VR|842|338|03|4|W|  |VS|C01|21ST DIV            |CAI NUOC       |                 |             |18AAA|            
V67900|70|12|1/32 INF                      |438|VR|970|390|03|4|W|  |VS|C01|21ST DIV            |THOI BINH      |                 |             |18AAA|            
V67900|71|01|1/32 INF                      |438|VR|900|460|03|4|W|  |VS|C01|21ST DIV            |KIEN AN        |                 |             |18AAA|            
V67900|71|02|1/32 INF                      |438|VR|974|433|03|4|W|  |VS|C01|21ST DIV            |KIEN AN        |                 |             |18AAA|            
V67900|71|03|1/32 INF                      |442|WQ|423|862|03|4|W|  |VS|C01|32D DIV             |DAM DOI        |                 |             |18AAA|            
V67900|71|04|1/32 INF                      |444|VS|942|517|02|4|W|  |VS|C01|32D DIV             |CHI LANG       |                 |             |18AAA|            
V67900|71|05|1/32 INF                      |444|VS|942|517|02|4|W|  |VS|C01|32D REGT            |CHI LANG       |                 |             |18AAA|            
V67900|71|06|1/32 INF                      |442|VR|833|393|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V67900|71|07|1/32 INF                      |438|VR|990|382|03|4|W|  |VS|C01|32D REGT            |HIEU LE        |                 |             |18AAA|            
V67900|71|08|1/32 INF                      |438|VR|990|382|03|4|W|  |VS|C01|32D REGT            |HIEU LE        |                 |             |18AAA|            
V67900|71|09|1/32 INF                      |438|VR|990|382|03|4|W|  |VS|C01|32D REGT            |HIEU LE        |                 |             |18AAA|            
V67900|71|10|1/32 INF                      |442|VR|883|450|03|4|W|  |VS|C01|32D DIV             |HIEU LE        |                 |             |18AAA|            
V67900|71|11|1/32 INF                      |442|VR|885|367|03|4|W|  |VS|C01|32D DIV             |THOI BINH      |                 |             |18AAA|            
V67900|71|12|1/32 INF                      |442|WR|175|146|03|4|W|  |VS|C01|32D DIV             |CA MAU         |                 |             |18AAA|            
V67900|72|01|1/32 INF                      |442|VR|889|075|03|4|W|  |VS|C01|32D REGT            |SONG ONG DOC   |                 |             |18AAA|            
V67900|72|02|1/32 INF                      |442|VR|840|060|03|4|W|  |VS|C01|32D REGT            |SONG ONG DOC   |                 |             |18AAA|            
V67900|72|03|1/32 INF                      |442|VR|970|120|03|4|W|  |VS|C01|32D REGT            |SONG ONG DOC   |                 |             |18AAA|            
V67900|72|04|1/32 INF                      |322|XT|772|693|10|3|W|  |VS|C01|32ND REGT           |FLD LOCATION   |                 |             |18AAA|            
V68000|66|10|2/32 INF                      |325|XT|595|213|02|3|W|  |VS|C01|TNG CTR             |TRUNG HOA TC   |                 |             |18AAA|            
V68000|66|11|2/32 INF                      |325|XT|595|213|02|3|W|  |VS|C01|TNG CTR             |TRUNG HOA TC   |                 |             |18AAA|            
V68000|66|12|2/32 INF                      |443|WR|803|270|03|4|W|  |VS|C01|32D REGT            |BAC LIEU       |                 |             |18AAA|            
V68000|67|01|2/32 INF                      |443|WR|803|270|03|4|W|  |VS|C01|32D REGT            |BAC LIEU       |                 |             |18AAA|            
V68000|67|02|2/32 INF                      |443|WR|645|250|03|4|W|  |VS|C01|PROV                |VINH MY        |                 |             |18AAA|            
V68000|67|03|2/32 INF                      |443|WR|803|270|03|4|W|  |VS|C01|BL PROV             |BAC LIEU       |                 |             |18AAA|            
V68000|67|04|2/32 INF                      |443|WR|645|250|03|4|W|  |VS|C01|BL PROV             |VINH MY        |                 |             |18AAA|            
V68000|67|05|2/32INF                       |443|WR|645|250|03|4|W|  |VS|C01|BL PROV             |VINH MY        |                 |             |18AAA|            
V68000|67|06|2/32 INF                      |443|WR|645|250|03|4|W|  |VS|C01|BL PROV             |VINH MY        |                 |             |18AAA|            
V68000|67|07|2/32 INF                      |443|WR|645|250|03|4|W|  |VS|C01|BL PROV             |VINH MY        |                 |             |18AAA|            
V68000|67|08|2/32 INF                      |443|WR|645|250|03|4|W|  |VS|C01|BL PROV REGT        |VINH MY        |                 |             |18AAA|            
V68000|67|09|2/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|BL PROV             |CA MAU         |                 |             |18AAA|            
V68000|67|10|2/32 INF                      |442|WR|210|140|03|4|W|  |VS|C01|32D REGT            |TAN THANH      |                 |             |18AAA|            
V68000|67|11|2/32 INF                      |442|WR|210|150|03|4|W|  |VS|C01|BAC LIEU            |TAN THANH      |                 |             |18AAA|            
V68000|67|12|2/32 INF                      |442|WR|210|150|03|4|W|  |VS|C01|32D REGT            |TAN THANH      |                 |             |18AAA|            
V68000|68|01|2/32 INF                      |442|WR|210|150|03|4|W|  |VS|C01|32D REGT            |TAN THANH      |                 |             |18AAA|            
V68000|68|02|2/32 INF                      |442|WR|210|150|03|4|W|  |VS|C01|32D REGT            |TAN THANH      |                 |             |18AAA|            
V68000|68|03|2/32 INF                      |442|WR|210|150|03|4|W|  |VS|C01|32D REGT            |TAN THANH      |                 |             |18AAA|            
V68000|68|04|2/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V68000|68|05|2/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V68000|68|06|2/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V68000|68|07|2/32 INF                      |443|WR|800|265|03|4|W|  |VS|C01|21ST DIV            |BAC LIEU       |                 |             |18AAA|            
V68000|68|08|2/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68000|68|09|2/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68000|68|10|2/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68000|68|11|2/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68000|68|12|2/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68000|69|01|2/32 INF                      |442|WR|255|257|03|4|W|  |VS|C01|32D REGT            |TAN LOC        |                 |             |18AAA|            
V68000|69|02|2/32 INF                      |442|WR|255|257|03|4|W|  |VS|C01|32D REGT            |TAN LOC        |                 |             |18AAA|            
V68000|69|03|2/32 INF                      |442|WR|255|257|03|4|W|  |VS|C01|32D REGT            |TAN LOC        |                 |             |18AAA|            
V68000|69|04|2/32 INF                      |442|WR|255|257|03|4|W|  |VS|C01|32D REGT            |TAN LOC        |                 |             |18AAA|            
V68000|69|05|2/32 INF                      |442|WR|255|257|03|4|W|  |VS|C01|32D REGT            |TAN LOC        |                 |             |18AAA|            
V68000|69|06|2/32 INF                      |442|WR|255|257|03|4|W|  |VS|C01|32D REGT            |TAN LOC        |                 |             |18AAA|            
V68000|69|07|2/32 INF                      |442|WR|255|257|03|4|W|  |VS|C01|32D REGT            |TAN LOC        |                 |             |18AAA|            
V68000|69|08|2/32 INF                      |442|WR|255|257|03|4|W|  |VS|C01|32D REGT            |TAN LOC        |                 |             |18AAA|            
V68000|69|09|2/32 INF                      |442|WR|255|257|03|4|W|  |VS|C01|32D REGT            |TAN LOC        |                 |             |18AAA|            
V68000|69|10|2/32 INF                      |442|WR|030|470|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68000|69|11|2/32 INF                      |442|WR|030|470|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68000|69|12|2/32 INF                      |442|WR|165|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68000|70|01|2/32 INF                      |442|WR|165|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68000|70|02|2/32 INF                      |442|WR|165|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68000|70|03|2/32 INF                      |442|WR|165|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68000|70|04|2/32 INF                      |442|WR|165|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68000|70|05|2/32 INF                      |442|WR|165|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68000|70|06|2/32 INF                      |442|VR|970|050|03|4|W|  |VS|C01|32D REGT            |SONG ONG DOC   |                 |             |18AAA|            
V68000|70|07|2/32 INF                      |438|WR|030|850|03|4|W|  |VS|C01|32D REGT            |KIEN AN        |                 |             |18AAA|            
V68000|70|08|2/32 INF                      |438|WR|030|850|03|4|W|  |VS|C01|32D REGT            |KIEN AN        |                 |             |18AAA|            
V68000|70|09|2/32 INF                      |442|WR|100|320|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68000|70|10|2/32 INF                      |442|VQ|874|954|03|4|W|  |VS|C01|32D REGT            |CAI NUOC       |                 |             |18AAA|            
V68000|70|11|2/32 INF                      |438|VR|916|444|03|4|W|  |VS|C01|32D REGT            |CAI NUOC       |                 |             |18AAA|            
V68000|70|12|2/32 INF                      |438|VR|870|506|03|4|W|  |VS|C01|32D REGT            |KIEN AN        |                 |             |18AAA|            
V68000|71|01|2/32 INF                      |442|VR|988|382|03|4|W|  |VS|C01|32D REGT            |KIEN AN        |                 |             |18AAA|            
V68000|71|02|2/32 INF                      |439|WR|788|798|03|4|W|  |VS|C01|32ND REGT           |DUC LONG       |                 |             |18AAA|            
V68000|71|03|2/32 INF                      |438|VR|990|882|03|4|W|  |VS|C01|32ND REGT           |KIEN AN        |                 |             |18AAA|            
V68000|71|04|2/32 INF                      |438|VR|990|382|03|4|W|  |VS|C01|32ND REGT           |KIEN AN        |                 |             |18AAA|            
V68000|71|05|2/32 INF                      |438|VR|990|382|03|4|W|  |VS|C01|32ND REGT           |KIEN AN        |                 |             |18AAA|            
V68000|71|06|2/32 INF                      |438|VR|990|382|03|4|W|  |VS|C01|32ND REGT           |KIEN AN        |                 |             |18AAA|            
V68000|71|07|2/32 INF                      |442|VR|822|222|03|4|W|  |VS|C01|32ND REGT           |THOI BINH      |                 |             |18AAA|            
V68000|71|08|2/32 INF                      |442|VR|822|222|03|4|W|  |VS|C01|32ND REGT           |THOI BINH      |                 |             |18AAA|            
V68000|71|09|2/32 INF                      |442|VR|822|222|03|4|W|  |VS|C01|32ND REGT           |THOI BINH      |                 |             |18AAA|            
V68000|71|10|2/32 INF                      |438|VR|990|382|03|4|W|  |VS|C01|32D REGT            |HIEU LE        |                 |             |18AAA|            
V68000|71|11|2/32 INF                      |438|VR|990|382|03|4|W|  |VS|C01|32D REGT            |HIEU LE        |                 |             |18AAA|            
V68000|71|12|2/32 INF                      |444|WS|030|635|02|4|W|  |VS|C01|32D REGT            |THAT SON       |                 |             |18AAA|            
V68000|72|01|2/32 INF                      |442|VR|957|020|03|4|W|  |VS|C01|32D REGT            |SONG ONG DOC   |                 |             |18AAA|            
V68000|72|02|2/32 INF                      |442|VR|830|060|03|4|W|  |VS|C01|32D REGT            |SONG ONG DOC   |                 |             |18AAA|            
V68000|72|03|2/32 INF                      |442|VR|890|110|03|4|W|  |VS|C01|32D REGT            |SONG ONG DOC   |                 |             |18AAA|            
V68000|72|04|2/32 INF                      |322|XT|772|693|10|3|W|  |VS|C01|32ND REGT           |FLD LOCATION   |                 |             |18AAA|            
V68100|66|10|3/32 INF                      |442|WQ|123|905|03|4|W|  |VS|C01|32D REGT            |CHA LA         |                 |             |18AAA|            
V68100|66|11|3/32 INF                      |442|WQ|123|905|03|4|W|  |VS|C01|32D REGT            |CHA LA         |                 |             |18AAA|            
V68100|66|12|3/32 INF                      |442|WQ|123|905|03|4|W|  |VS|C01|32D REGT            |CHA LA         |                 |             |18AAA|            
V68100|67|01|3/32 INF                      |442|WQ|123|905|03|4|W|  |VS|C01|32ND REGT           |CHA LA         |                 |             |18AAA|            
V68100|67|02|3/32 INF                      |442|WQ|123|905|03|4|W|  |VS|C01|32ND REGT           |CHA LA         |                 |             |18AAA|            
V68100|67|03|3/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|67|04|3/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|32ND REGT           |THOI BINH      |                 |             |18AAA|            
V68100|67|05|3/32 INF                      |442|WR|289|509|03|4|W|  |VS|C01|32ND REGT           |KIEN LONG      |                 |             |18AAA|            
V68100|67|06|3/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|67|07|3/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|67|08|3/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|67|09|3/32 INF                      |442|WR|250|140|03|4|W|  |VS|C01|32D REGT            |TAN THANH      |                 |             |18AAA|            
V68100|67|10|3/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|67|11|3/32 INF                      |442|WR|210|150|03|4|W|  |VS|C01|BAC LIEU            |TAN THANH      |                 |             |18AAA|            
V68100|67|12|3/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|68|01|3/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|68|02|3/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|68|03|3/32 INF                      |440|WS|865|090|03|4|W|  |VS|C01|32D REGT            |CAN THO        |                 |             |18AAA|            
V68100|68|04|3/32 INF                      |442|WR|107|335|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68100|68|05|3/32 INF                      |442|WR|107|335|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68100|68|06|3/32 INF                      |442|WR|107|335|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68100|68|07|3/32 INF                      |442|WR|107|335|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68100|68|08|3/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|68|09|3/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|68|10|3/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|68|11|3/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|68|12|3/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|69|01|3/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|69|02|3/32 INF                      |442|WR|170|155|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|69|03|3/32 INF                      |442|WR|255|257|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|69|04|3/32 INF                      |442|WR|255|257|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|69|05|3/32 INF                      |443|WR|796|264|03|4|W|  |VS|C01|32D REGT            |BAC LIEU       |                 |             |18AAA|            
V68100|69|06|3/32 INF                      |443|WR|796|264|03|4|W|  |VS|C01|32D REGT            |BAC LIEU       |                 |             |18AAA|            
V68100|69|07|3/32 INF                      |443|WR|550|230|03|4|W|  |VS|C01|32D REGT            |BAC LIEU       |                 |             |18AAA|            
V68100|69|08|3/32 INF                      |443|WR|550|230|03|4|W|  |VS|C01|32D REGT            |BAC LIEU       |                 |             |18AAA|            
V68100|69|09|3/32 INF                      |443|WR|550|230|03|4|W|  |VS|C01|32D REGT            |BAC LIEU       |                 |             |18AAA|            
V68100|69|10|3/32 INF                      |443|WR|550|230|03|4|W|  |VS|C01|32D REGT            |BAC LIEU       |                 |             |18AAA|            
V68100|69|11|3/32 INF                      |443|WR|550|230|03|4|W|  |VS|C01|32D REGT            |BAC LIEU       |                 |             |18AAA|            
V68100|69|12|3/32 INF                      |443|WR|550|230|03|4|W|  |VS|C01|32D REGT            |BAC LIEU       |                 |             |18AAA|            
V68100|70|01|3/32 INF                      |442|WR|160|195|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|70|02|3/32 INF                      |442|WR|160|195|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|70|03|3/32 INF                      |442|WR|160|195|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|70|04|3/32 INF                      |442|WR|160|195|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|70|05|3/32 INF                      |442|WR|160|195|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
